tiempo,voltaje
2.54,-0.66
2.56,-0.88
2.58,0.06
2.6,0.94
2.62,0.34
2.64,-0.7
2.66,-0.84
2.68,0.24
2.7,1.08
2.72,0.7
2.74,-0.86
2.76,-0.84
2.78,0.36
2.8,1.04
2.82,0.38
2.84,-0.86
2.86,-0.86
2.88,0.04
2.9,1.04
2.92,0.34
2.94,-0.66
2.96,-0.6
2.98,0.52
3.0,1.22
3.02,0.38
3.04,-0.68
3.06,-0.94
3.08,0.5
3.1,1.08
3.12,0.36
3.14,-0.8
3.16,-0.24
3.18,0.5
3.2,1.12
3.22,0.18
3.24,-0.66
3.26,-0.46
3.28,0.58
3.3,1.06
3.32,0.18
3.34,-0.96
3.36,-0.74
3.38,0.72
3.4,0.92
3.42,0.18
3.44,-1.12
3.46,-0.66
3.48,0.4
3.5,1.02
3.52,0.0
3.54,-1.0
3.56,-0.62
3.58,0.56
3.6,0.82
3.62,-0.28
3.64,-1.2
3.66,-0.74
3.68,0.64
3.7,0.88
3.72,-0.38
3.74,-1.14
3.76,-0.7
3.78,0.56
3.8,0.82
3.82,-0.1
3.84,-1.1
3.86,-0.24
3.88,0.78
3.9,0.48
3.92,-0.3
3.94,-1.02
3.96,-0.26
3.98,0.88
4.0,1.02
4.02,-0.46
4.04,-1.04
4.06,-0.28
4.08,0.94
4.1,0.62
4.12,-0.5
4.14,-0.86
4.16,-0.26
4.18,0.92
4.2,0.66
4.22,-0.5
4.24,-1.1
4.26,-0.04
4.28,1.04
4.3,0.5
4.32,-0.64
4.34,-0.92
4.36,-0.14
4.38,1.24
4.4,0.64
4.42,-0.7
4.44,-0.9
4.46,0.06
4.48,0.96
4.5,0.46
4.52,-0.6
4.54,-0.94
4.56,0.24
4.58,1.04
4.6,0.56
4.62,-0.68
4.64,-0.92
4.66,0.2
4.68,0.98
4.7,0.68
4.72,-0.7
4.74,-0.74
4.76,0.36
4.78,1.04
4.8,0.3
4.82,-0.74
4.84,-0.7
4.86,0.56
4.88,0.9
4.9,0.46
4.92,-0.7
4.94,-0.94
