tiempo,voltaje
2.56,-0.72
2.58,-0.96
2.6,0.64
2.62,1.16
2.64,0.56
2.66,-0.76
2.68,-0.72
2.7,0.76
2.72,1.08
2.74,0.36
2.76,-0.6
2.78,-0.84
2.8,0.48
2.82,1.08
2.84,0.48
2.86,-0.88
2.88,-0.72
2.9,0.6
2.92,0.96
2.94,0.28
2.96,-0.92
2.98,-0.48
3.0,0.48
3.02,1.12
3.04,0.28
3.06,-0.92
3.08,-0.52
3.1,0.4
3.12,0.96
3.14,0.4
3.16,-0.88
3.18,-0.64
3.2,0.48
3.22,0.92
3.24,0.24
3.26,-0.84
3.28,-0.72
3.3,0.44
3.32,1.12
3.34,0.08
3.36,-0.88
3.38,-0.6
3.4,0.72
3.42,1.0
3.44,0.24
3.46,-0.84
3.48,-0.52
3.5,0.68
3.52,1.0
3.54,0.08
3.56,-0.56
3.58,-0.44
3.6,0.64
3.62,1.0
3.64,0.36
3.66,-0.64
3.68,-0.52
3.7,0.72
3.72,1.16
3.74,0.24
3.76,-0.52
3.78,-0.72
3.8,0.52
3.82,0.92
3.84,0.28
3.86,-0.68
3.88,-0.48
3.9,0.72
3.92,1.16
3.94,0.24
3.96,-0.96
3.98,-0.64
4.0,0.72
4.02,1.08
4.04,0.12
4.06,-1.12
4.08,-0.48
4.1,0.56
4.12,1.0
4.14,0.0
4.16,-1.16
4.18,-0.6
4.2,0.64
4.22,1.08
4.24,0.16
4.26,-1.28
4.28,-0.48
4.3,0.72
4.32,0.92
4.34,-0.04
4.36,-1.28
4.38,-0.48
4.4,0.64
4.42,0.92
4.44,0.12
4.46,-1.04
4.48,-0.8
4.5,0.72
4.52,0.96
4.54,0.0
4.56,-1.04
4.58,-0.4
4.6,0.64
4.62,1.12
4.64,0.16
4.66,-1.0
4.68,-0.52
4.7,0.36
4.72,0.88
4.74,0.08
4.76,-0.88
4.78,-0.24
4.8,0.68
4.82,0.92
4.84,0.04
4.86,-0.88
4.88,-0.44
4.9,0.6
4.92,0.84
4.94,0.08
4.96,-0.92
4.98,-0.44
5.0,0.72
5.02,0.92
5.04,0.04
5.06,-1.0
5.08,-0.36
5.1,0.44
5.12,1.08
5.14,-0.04
5.16,-1.0
5.18,-0.52
5.2,0.6
5.22,0.92
5.24,-0.2
5.26,-0.96
5.28,-0.44
5.3,0.52
5.32,0.8
5.34,-0.32
5.36,-1.0
5.38,-0.48
5.4,0.44
5.42,0.64
5.44,-0.2
5.46,-1.04
5.48,-0.6
5.5,0.4
5.52,0.92
5.54,-0.04
5.56,-1.12
5.58,-0.32
5.6,0.68
5.62,1.04
5.64,-0.04
5.66,-1.04
5.68,-0.4
5.7,0.72
5.72,1.0
5.74,-0.28
5.76,-1.12
5.78,-0.28
5.8,0.72
5.82,0.8
5.84,0.0
5.86,-0.92
5.88,-0.52
5.9,0.8
5.92,0.8
5.94,-0.16
5.96,-1.16
5.98,-0.44
6.0,0.72
6.02,1.0
6.04,-0.2
6.06,-0.92
6.08,-0.48
6.1,0.44
6.12,0.8
6.14,-0.32
6.16,-1.12
6.18,-0.56
6.2,0.56
6.22,0.68
6.24,-0.4
6.26,-1.12
6.28,-0.4
6.3,0.48
6.32,0.96
6.34,-0.4
6.36,-0.88
6.38,-0.4
6.4,0.8
6.42,0.88
6.44,-0.16
6.46,-1.12
6.48,-0.48
6.5,0.8
6.52,0.92
6.54,-0.28
6.56,-0.96
6.58,-0.12
6.6,0.76
6.62,0.96
6.64,-0.32
6.66,-1.16
6.68,-0.28
6.7,0.8
6.72,0.8
6.74,-0.32
6.76,-1.08
6.78,-0.4
6.8,0.64
6.82,0.64
6.84,-0.36
6.86,-1.12
6.88,-0.16
6.9,0.8
6.92,0.6
6.94,-0.48
6.96,-1.04
6.98,-0.2
7.0,0.84
7.02,0.56
7.04,-0.68
7.06,-1.16
7.08,-0.72
7.1,0.64
7.12,0.76
7.14,-0.44
7.16,-1.2
7.18,-0.36
7.2,0.88
7.22,0.68
7.24,-0.32
7.26,-1.16
7.28,-0.56
7.3,0.84
7.32,0.88
7.34,-0.44
7.36,-1.04
7.38,-0.32
7.4,0.76
7.42,1.04
7.44,-0.48
7.46,-1.04
7.48,-0.4
7.5,0.76
7.52,0.76
7.54,-0.4
7.56,-0.8
7.58,-0.2
7.6,0.88
7.62,0.92
7.64,-0.6
7.66,-0.8
7.68,-0.2
7.7,0.96
7.72,0.6
7.74,-0.48
7.76,-0.96
7.78,-0.24
7.8,0.92
7.82,0.72
7.84,-0.48
7.86,-1.0
7.88,-0.24
7.9,0.96
7.92,0.48
7.94,-0.56
7.96,-1.04
7.98,-0.08
8.0,1.04
8.02,0.64
8.04,-0.84
8.06,-0.92
8.08,-0.4
8.1,0.88
8.12,0.32
8.14,-0.72
8.16,-1.04
8.18,-0.16
8.2,0.76
8.22,0.48
8.24,-0.44
8.26,-1.2
8.28,-0.04
8.3,0.56
8.32,0.56
8.34,-0.48
8.36,-0.96
8.38,-0.08
8.4,0.56
8.42,0.8
8.44,-0.48
8.46,-0.88
8.48,0.0
8.5,0.76
8.52,0.84
8.54,-0.4
8.56,-0.96
8.58,-0.08
8.6,1.0
8.62,0.52
8.64,-0.6
8.66,-0.92
8.68,-0.12
8.7,1.16
8.72,0.72
8.74,-0.44
8.76,-1.0
8.78,-0.04
8.8,1.32
8.82,0.68
8.84,-0.48
8.86,-0.92
8.88,-0.12
8.9,1.28
8.92,0.48
8.94,-0.64
8.96,-1.0
8.98,0.08
9.0,1.28
9.02,0.48
9.04,-0.6
9.06,-0.88
9.08,0.04
9.1,1.08
9.12,0.36
9.14,-0.6
9.16,-1.0
9.18,0.04
9.2,1.04
9.22,0.52
9.24,-0.52
9.26,-0.76
9.28,0.08
9.3,0.92
9.32,0.36
9.34,-0.6
9.36,-0.92
9.38,0.0
9.4,0.84
9.42,0.36
9.44,-0.6
9.46,-0.84
9.48,-0.04
9.5,0.84
9.52,0.4
9.54,-0.6
9.56,-0.76
9.58,-0.04
9.6,1.08
9.62,0.6
9.64,-0.56
9.66,-0.84
9.68,0.24
9.7,1.04
9.72,0.64
9.74,-0.64
9.76,-0.84
9.78,0.08
9.8,1.12
9.82,0.56
9.84,-0.48
9.86,-0.76
9.88,0.32
9.9,1.24
9.92,0.52
9.94,-0.44
9.96,-0.76
9.98,0.2
10.0,1.24
10.02,0.48
10.04,-0.76
10.06,-0.88
10.08,0.4
10.1,1.04
10.12,0.44
10.14,-0.64
10.16,-0.84
10.18,0.2
10.2,1.04
10.22,0.6
10.24,-0.68
10.26,-0.84
10.28,0.12
10.3,1.0
10.32,0.44
10.34,-0.68
10.36,-1.0
10.38,0.24
10.4,1.08
10.42,0.44
10.44,-0.6
10.46,-0.76
10.48,0.24
10.5,1.08
10.52,0.52
10.54,-0.6
10.56,-0.6
10.58,0.24
10.6,1.12
10.62,0.36
10.64,-0.72
10.66,-0.76
10.68,0.4
10.7,1.12
10.72,0.52
10.74,-0.56
10.76,-0.76
10.78,0.44
10.8,1.08
10.82,0.36
10.84,-0.68
10.86,-0.56
10.88,0.56
10.9,1.08
10.92,0.56
10.94,-0.68
10.96,-0.64
10.98,0.36
11.0,1.08
11.02,0.32
11.04,-0.72
11.06,-0.72
11.08,0.32
11.1,1.24
11.12,0.6
11.14,-0.6
11.16,-0.92
11.18,0.44
11.2,1.08
11.22,0.44
11.24,-0.64
11.26,-0.92
11.28,0.48
11.3,1.2
11.32,0.52
11.34,-0.72
11.36,-1.04
11.38,0.48
11.4,1.08
11.42,0.24
11.44,-0.76
11.46,-0.88
11.48,0.44
11.5,1.04
11.52,0.12
11.54,-0.84
11.56,-0.76
11.58,0.6
11.6,1.12
11.62,0.28
11.64,-0.68
11.66,-0.52
11.68,0.64
11.7,1.12
11.72,0.2
11.74,-0.84
11.76,-0.48
11.78,0.68
11.8,0.96
11.82,0.36
11.84,-0.72
11.86,-0.44
11.88,0.6
11.9,1.04
11.92,0.36
11.94,-0.84
11.96,-0.56
11.98,0.76
12.0,1.12
12.02,0.28
12.04,-0.76
12.06,-0.56
12.08,0.6
12.1,1.0
12.12,0.08
12.14,-0.68
12.16,-0.4
12.18,0.72
12.2,1.04
12.22,0.08
12.24,-0.84
12.26,-0.52
12.28,0.44
12.3,0.92
12.32,0.16
12.34,-1.08
12.36,-0.68
12.38,0.68
12.4,1.0
12.42,0.24
12.44,-1.08
12.46,-0.72
12.48,0.68
12.5,0.96
12.52,0.2
12.54,-1.2
12.56,-0.36
12.58,0.76
12.6,0.96
12.62,0.28
12.64,-1.16
12.66,-0.36
12.68,0.72
12.7,0.92
12.72,0.16
12.74,-1.12
12.76,-0.4
12.78,0.64
12.8,0.96
12.82,0.08
12.84,-0.88
12.86,-0.52
12.88,0.48
12.9,1.0
12.92,-0.04
12.94,-0.96
12.96,-0.36
12.98,0.72
13.0,1.04
13.02,0.04
13.04,-1.0
13.06,-0.6
13.08,0.48
13.1,1.04
13.12,-0.2
13.14,-0.96
13.16,-0.76
13.18,0.56
13.2,0.96
13.22,-0.12
13.24,-0.96
13.26,-0.48
13.28,0.44
13.3,0.8
13.32,-0.16
13.34,-0.96
13.36,-0.52
13.38,0.76
13.4,0.72
13.42,-0.16
13.44,-1.24
13.46,-0.4
13.48,0.52
13.5,0.68
13.52,-0.28
13.54,-1.08
13.56,-0.36
13.58,0.72
13.6,0.84
13.62,-0.16
13.64,-1.04
13.66,-0.28
13.68,0.88
13.7,0.88
13.72,-0.2
13.74,-0.88
13.76,-0.48
13.78,0.72
13.8,0.96
13.82,-0.24
13.84,-1.0
13.86,-0.44
13.88,0.64
13.9,0.88
13.92,-0.16
13.94,-1.04
13.96,-0.4
13.98,0.88
14.0,0.88
14.02,-0.24
14.04,-1.2
14.06,-0.4
14.08,0.68
14.1,0.92
14.12,-0.28
14.14,-0.96
14.16,-0.24
14.18,0.76
14.2,0.92
14.22,-0.32
14.24,-1.12
14.26,-0.36
14.28,0.68
14.3,0.8
14.32,-0.16
14.34,-1.2
14.36,-0.32
14.38,0.72
14.4,0.76
14.42,-0.44
14.44,-1.12
14.46,-0.36
14.48,0.64
14.5,0.68
14.52,-0.56
14.54,-1.08
14.56,-0.48
14.58,0.8
14.6,0.88
14.62,-0.48
14.64,-0.84
14.66,-0.4
14.68,0.76
14.7,0.72
14.72,-0.48
14.74,-0.88
14.76,-0.32
14.78,0.92
14.8,0.84
14.82,-0.52
14.84,-0.96
14.86,-0.32
14.88,0.84
14.9,1.04
14.92,-0.36
14.94,-1.04
14.96,-0.52
14.98,0.8
15.0,1.08
15.02,-0.6
15.04,-1.04
15.06,-0.32
15.08,0.6
15.1,0.96
15.12,-0.52
15.14,-1.2
15.16,-0.4
15.18,0.8
15.2,0.88
15.22,-0.44
15.24,-1.16
15.26,-0.28
15.28,0.92
15.3,0.64
15.32,-0.48
15.34,-0.88
15.36,-0.2
15.38,0.84
15.4,0.4
15.42,-0.44
15.44,-1.2
15.46,-0.24
15.48,0.96
15.5,0.4
15.52,-0.64
15.54,-0.84
15.56,-0.08
15.58,1.0
15.6,0.52
15.62,-0.48
15.64,-0.88
15.66,-0.16
15.68,0.8
15.7,0.76
15.72,-0.32
15.74,-1.08
15.76,-0.08
15.78,0.64
15.8,0.84
15.82,-0.4
15.84,-1.08
15.86,0.0
15.88,0.72
15.9,0.76
15.92,-0.64
15.94,-0.84
15.96,0.04
15.98,0.92
16.0,0.84
16.02,-0.6
16.04,-0.92
16.06,0.08
16.08,0.92
16.1,0.24
16.12,-0.6
16.14,-1.0
16.16,0.08
16.18,1.12
16.2,0.28
16.22,-0.44
16.24,-1.04
16.26,0.04
16.28,1.32
16.3,0.52
16.32,-0.64
16.34,-1.04
16.36,0.12
16.38,1.16
16.4,0.72
16.42,-0.76
16.44,-1.12
16.46,0.04
16.48,1.12
16.5,0.44
16.52,-0.48
16.54,-0.8
16.56,0.0
16.58,1.16
16.6,0.72
16.62,-0.24
16.64,-0.76
16.66,0.04
16.68,0.92
16.7,0.48
16.72,-0.56
16.74,-0.72
16.76,-0.08
16.78,0.96
16.8,0.76
16.82,-0.4
16.84,-0.92
16.86,0.12
16.88,0.96
16.9,0.76
16.92,-0.48
16.94,-1.04
16.96,0.08
16.98,0.92
17.0,0.68
17.02,-0.44
17.04,-0.92
17.06,-0.12
17.08,0.92
17.1,0.52
17.12,-0.6
17.14,-0.76
17.16,0.24
17.18,1.08
17.2,0.36
17.22,-0.76
17.24,-0.88
17.26,0.16
17.28,0.92
17.3,0.52
17.32,-0.72
17.34,-0.92
17.36,0.44
17.38,1.12
17.4,0.4
17.42,-0.76
17.44,-1.08
17.46,0.24
17.48,1.0
17.5,0.52
17.52,-0.68
17.54,-0.8
17.56,0.36
17.58,1.08
17.6,0.56
17.62,-0.64
17.64,-0.76
17.66,0.44
17.68,1.12
17.7,0.44
17.72,-0.56
17.74,-0.92
17.76,0.44
17.78,1.0
17.8,0.68
17.82,-0.6
17.84,-1.0
17.86,0.28
17.88,1.08
