tiempo,voltaje
2.22,1.32
2.24,1.14
2.26,1.24
2.28,1.22
2.3,1.1
2.32,0.86
2.34,0.92
2.36,1.14
2.38,1.16
2.4,0.94
2.42,0.96
2.44,0.98
2.46,1.16
2.48,1.12
2.5,0.96
2.52,0.78
2.54,0.96
2.56,1.18
2.58,1.1
2.6,0.96
2.62,0.84
2.64,0.86
2.66,1.02
2.68,1.08
2.7,0.9
2.72,-1.56
2.74,-1.38
2.76,-1.04
2.78,-1.04
2.8,-1.08
2.82,-1.22
2.84,-1.16
2.86,-1.04
2.88,-0.84
2.9,-1.04
2.92,-1.18
2.94,-0.86
2.96,-0.92
2.98,-0.88
3.0,-1.02
3.02,-1.16
3.04,-1.14
3.06,-0.88
3.08,-0.86
3.1,-0.98
3.12,-1.14
3.14,-1.08
3.16,-0.88
3.18,-0.76
3.2,-0.88
3.22,1.2
3.24,1.2
3.26,1.28
3.28,1.22
3.3,1.08
3.32,0.86
3.34,1.06
3.36,1.02
3.38,1.2
3.4,1.0
3.42,0.72
3.44,0.92
3.46,1.02
3.48,1.04
3.5,1.0
3.52,0.8
3.54,0.92
3.56,1.14
3.58,1.08
3.6,0.94
3.62,0.92
3.64,0.9
3.66,1.02
3.68,1.2
3.7,0.94
3.72,-1.4
3.74,-1.22
3.76,-1.14
3.78,-1.02
3.8,-1.12
3.82,-1.16
3.84,-1.18
3.86,-0.94
3.88,-1.0
3.9,-1.0
3.92,-1.2
3.94,-1.1
3.96,-0.82
3.98,-0.94
4.0,-0.88
4.02,-1.12
4.04,-1.06
4.06,-0.94
4.08,-0.82
4.1,-0.92
4.12,-1.06
4.14,-1.16
4.16,-0.98
4.18,-0.8
4.2,-0.9
4.22,1.22
4.24,0.98
4.26,1.28
4.28,1.28
4.3,1.3
4.32,0.98
4.34,1.0
4.36,1.08
4.38,1.22
4.4,1.22
4.42,0.94
4.44,0.92
4.46,1.0
4.48,1.06
4.5,0.98
4.52,0.94
4.54,0.92
4.56,1.0
4.58,1.16
4.6,1.08
4.62,0.84
4.64,0.92
4.66,1.0
4.68,1.22
4.7,1.1
4.72,-1.38
4.74,-1.34
4.76,-1.14
4.78,-0.94
4.8,-0.98
4.82,-1.16
4.84,-1.16
4.86,-0.98
4.88,-0.92
4.9,-0.82
4.92,-1.1
4.94,-1.14
4.96,-1.02
4.98,-0.82
5.0,-0.94
5.02,-1.1
5.04,-1.16
5.06,-0.96
5.08,-0.76
5.1,-0.82
5.12,-1.04
5.14,-1.08
5.16,-0.94
5.18,-0.86
5.2,-0.78
5.22,1.3
5.24,1.14
5.26,1.18
5.28,1.22
5.3,1.06
5.32,0.86
5.34,0.82
5.36,1.06
5.38,1.26
5.4,1.02
5.42,1.0
5.44,0.9
5.46,1.02
5.48,1.22
5.5,1.06
5.52,0.92
5.54,0.82
5.56,0.92
5.58,1.08
5.6,1.18
5.62,0.82
5.64,0.72
5.66,1.08
5.68,1.1
5.7,1.04
5.72,-1.34
5.74,-1.32
5.76,-1.22
5.78,-1.04
5.8,-1.0
5.82,-1.2
5.84,-1.1
5.86,-1.04
5.88,-0.92
5.9,-0.92
5.92,-0.98
5.94,-1.18
5.96,-1.1
5.98,-0.88
6.0,-0.88
6.02,-1.1
6.04,-1.18
6.06,-1.02
6.08,-0.92
6.1,-0.9
6.12,-0.92
6.14,-1.22
6.16,-1.04
6.18,-0.76
6.2,-0.78
6.22,1.34
6.24,1.12
6.26,1.16
6.28,1.24
6.3,1.18
6.32,1.08
6.34,0.82
6.36,0.98
6.38,1.12
6.4,1.06
6.42,1.06
6.44,0.82
6.46,0.92
6.48,1.08
6.5,1.12
6.52,0.96
6.54,0.92
6.56,1.1
6.58,1.06
6.6,1.1
6.62,0.98
6.64,0.82
6.66,0.92
6.68,1.06
6.7,1.06
6.72,-1.4
6.74,-1.32
6.76,-1.14
6.78,-0.92
6.8,-0.96
6.82,-1.12
6.84,-1.18
6.86,-0.88
6.88,-0.86
6.9,-0.88
6.92,-0.98
6.94,-1.12
6.96,-1.14
6.98,-0.92
7.0,-0.94
7.02,-0.98
7.04,-1.24
7.06,-1.14
7.08,-0.92
7.1,-0.86
7.12,-1.02
7.14,-1.0
7.16,-1.02
7.18,-0.88
7.2,-0.8
7.22,1.32
7.24,1.1
7.26,1.02
7.28,1.28
7.3,1.2
7.32,1.06
7.34,0.94
7.36,1.1
7.38,1.02
7.4,1.22
7.42,1.0
7.44,0.92
7.46,0.82
7.48,1.1
7.5,1.14
7.52,1.02
7.54,0.88
7.56,0.84
7.58,1.06
7.6,1.08
7.62,0.96
7.64,0.78
7.66,0.82
7.68,1.08
7.7,1.24
7.72,-1.26
7.74,-1.44
7.76,-1.3
7.78,-1.1
7.8,-0.9
7.82,-1.12
7.84,-1.2
7.86,-1.34
7.88,-0.9
7.9,-1.0
7.92,-1.04
7.94,-1.14
7.96,-1.04
7.98,-1.04
8.0,-0.8
8.02,-0.98
8.04,-1.08
8.06,-1.06
8.08,-0.82
8.1,-0.7
8.12,-0.98
8.14,-1.0
8.16,-1.06
8.18,-0.76
8.2,-0.72
8.22,1.38
8.24,1.1
8.26,1.06
8.28,1.1
8.3,1.24
8.32,1.1
8.34,0.9
8.36,0.92
8.38,1.22
8.4,1.28
8.42,1.12
8.44,0.92
8.46,1.06
8.48,0.98
8.5,1.12
8.52,1.06
8.54,0.94
8.56,0.96
8.58,1.06
8.6,1.28
8.62,1.0
8.64,0.84
8.66,0.88
8.68,1.06
8.7,1.14
8.72,-1.28
8.74,-1.28
8.76,-1.3
8.78,-1.02
8.8,-0.88
8.82,-0.92
8.84,-1.1
8.86,-1.2
8.88,-0.98
8.9,-0.9
8.92,-0.98
8.94,-1.14
8.96,-1.18
8.98,-0.96
9.0,-0.86
9.02,-0.94
9.04,-1.04
9.06,-1.14
9.08,-0.78
9.1,-0.74
9.12,-0.76
9.14,-1.08
9.16,-1.04
9.18,-0.9
9.2,-0.8
9.22,1.36
9.24,1.12
9.26,1.12
9.28,1.1
9.3,1.2
9.32,1.22
9.34,0.92
9.36,0.86
9.38,1.02
9.4,1.14
9.42,1.22
9.44,0.96
9.46,0.9
9.48,1.0
9.5,1.26
9.52,1.02
9.54,0.86
9.56,0.94
9.58,0.96
9.6,1.16
9.62,1.02
9.64,0.84
9.66,0.84
9.68,0.92
9.7,1.08
9.72,-1.2
9.74,-1.22
9.76,-1.24
9.78,-0.98
9.8,-1.02
9.82,-1.08
9.84,-1.04
9.86,-1.1
9.88,-0.9
9.9,-0.94
9.92,-0.98
9.94,-1.06
9.96,-1.14
9.98,-0.92
10.0,-0.74
10.02,-0.84
10.04,-1.24
10.06,-1.04
10.08,-0.92
10.1,-0.8
10.12,-0.98
10.14,-1.18
10.16,-1.12
10.18,-0.94
10.2,-0.78
10.22,1.46
10.24,1.16
10.26,1.08
10.28,1.16
10.3,1.28
10.32,1.02
10.34,0.88
10.36,0.82
10.38,1.08
10.4,1.18
10.42,1.12
10.44,0.86
10.46,0.84
10.48,1.14
10.5,1.18
10.52,1.02
10.54,0.98
10.56,0.74
10.58,1.02
10.6,1.08
10.62,1.12
10.64,0.94
10.66,0.76
10.68,1.06
10.7,1.2
10.72,-1.1
10.74,-1.22
10.76,-1.26
10.78,-1.1
10.8,-1.0
10.82,-0.88
10.84,-1.16
10.86,-1.06
10.88,-0.92
10.9,-0.98
10.92,-1.08
10.94,-1.14
10.96,-1.16
10.98,-0.92
11.0,-0.9
11.02,-0.94
11.04,-1.16
11.06,-1.28
11.08,-1.02
11.1,-0.86
11.12,-0.86
11.14,-1.04
11.16,-1.06
11.18,-0.92
11.2,-0.78
11.22,1.32
11.24,1.04
11.26,1.0
11.28,1.18
11.3,1.3
11.32,1.2
11.34,0.94
11.36,0.92
11.38,1.1
11.4,1.24
11.42,1.18
11.44,0.94
11.46,0.96
11.48,1.04
11.5,1.32
11.52,1.0
11.54,0.9
11.56,0.9
11.58,0.92
11.6,1.18
11.62,1.08
11.64,0.82
11.66,0.86
11.68,0.9
11.7,1.18
11.72,-1.36
11.74,-1.22
11.76,-1.18
11.78,-1.06
11.8,-0.9
11.82,-1.08
11.84,-1.2
11.86,-1.24
11.88,-1.12
11.9,-0.8
11.92,-0.78
11.94,-1.02
11.96,-1.2
11.98,-1.0
12.0,-0.9
12.02,-0.84
12.04,-1.04
12.06,-1.06
12.08,-0.94
12.1,-0.98
12.12,-0.92
12.14,-0.84
12.16,-1.16
12.18,-0.98
12.2,-0.9
12.22,1.56
12.24,1.24
12.26,1.06
12.28,1.06
12.3,1.18
12.32,1.24
12.34,1.08
12.36,0.92
12.38,1.02
12.4,1.06
12.42,1.1
12.44,0.9
12.46,0.82
12.48,0.88
12.5,1.22
12.52,1.12
12.54,0.88
12.56,0.84
12.58,0.92
12.6,1.12
12.62,1.04
12.64,0.88
12.66,0.8
12.68,0.88
12.7,1.16
12.72,-1.28
12.74,-1.2
12.76,-1.18
12.78,-1.22
12.8,-0.98
12.82,-0.98
12.84,-1.24
12.86,-1.12
12.88,-1.1
12.9,-0.82
12.92,-0.9
12.94,-1.12
12.96,-1.2
12.98,-1.04
13.0,-0.82
13.02,-0.88
13.04,-1.04
13.06,-1.12
13.08,-1.02
13.1,-0.88
13.12,-0.86
13.14,-1.04
13.16,-1.12
13.18,-1.06
13.2,-0.88
13.22,1.56
13.24,1.18
13.26,0.96
13.28,1.06
13.3,1.26
13.32,1.24
13.34,1.02
13.36,0.96
13.38,1.02
13.4,1.12
13.42,1.16
13.44,1.04
13.46,0.96
13.48,0.92
