tiempo,voltaje
2.02,0.88
2.04,0.68
2.06,0.66
2.08,0.64
2.1,0.6
2.12,0.64
2.14,0.6
2.16,0.56
2.18,0.58
2.2,0.56
2.22,0.54
2.24,0.52
2.26,0.5
2.28,0.46
2.3,0.54
2.32,0.5
2.34,0.48
2.36,0.46
2.38,0.48
2.4,0.5
2.42,0.52
2.44,0.48
2.46,0.42
2.48,0.4
2.5,0.46
2.52,-0.78
2.54,-0.7
2.56,-0.72
2.58,-0.64
2.6,-0.6
2.62,-0.54
2.64,-0.56
2.66,-0.56
2.68,-0.58
2.7,-0.5
2.72,-0.52
2.74,-0.54
2.76,-0.52
2.78,-0.5
2.8,-0.5
2.82,-0.48
2.84,-0.5
2.86,-0.5
2.88,-0.48
2.9,-0.5
2.92,-0.44
2.94,-0.48
2.96,-0.5
2.98,-0.48
3.0,-0.54
3.02,0.82
3.04,0.72
3.06,0.66
3.08,0.58
3.1,0.56
3.12,0.56
3.14,0.56
3.16,0.64
3.18,0.58
3.2,0.58
3.22,0.5
3.24,0.54
3.26,0.5
3.28,0.5
3.3,0.5
3.32,0.5
3.34,0.52
3.36,0.44
3.38,0.42
3.4,0.52
3.42,0.44
3.44,0.5
3.46,0.48
3.48,0.54
3.5,0.46
3.52,-0.84
3.54,-0.68
3.56,-0.64
3.58,-0.62
3.6,-0.56
3.62,-0.54
3.64,-0.56
3.66,-0.58
3.68,-0.52
3.7,-0.5
3.72,-0.48
3.74,-0.54
3.76,-0.56
3.78,-0.58
3.8,-0.52
3.82,-0.44
3.84,-0.48
3.86,-0.52
3.88,-0.5
3.9,-0.48
3.92,-0.46
3.94,-0.52
3.96,-0.5
3.98,-0.5
4.0,-0.48
4.02,0.82
4.04,0.7
4.06,0.6
4.08,0.64
4.1,0.58
4.12,0.58
4.14,0.56
4.16,0.54
4.18,0.52
4.2,0.54
4.22,0.56
4.24,0.52
4.26,0.48
4.28,0.48
4.3,0.58
4.32,0.48
4.34,0.44
4.36,0.48
4.38,0.48
4.4,0.46
4.42,0.46
4.44,0.5
4.46,0.46
4.48,0.42
4.5,0.46
4.52,-0.82
4.54,-0.74
4.56,-0.66
4.58,-0.6
4.6,-0.58
4.62,-0.6
4.64,-0.6
4.66,-0.56
4.68,-0.58
4.7,-0.58
4.72,-0.54
4.74,-0.56
4.76,-0.54
4.78,-0.52
4.8,-0.5
4.82,-0.46
4.84,-0.52
4.86,-0.52
4.88,-0.52
4.9,-0.44
4.92,-0.46
4.94,-0.52
4.96,-0.48
4.98,-0.48
5.0,-0.46
5.02,0.82
5.04,0.7
5.06,0.54
5.08,0.62
5.1,0.66
5.12,0.6
5.14,0.6
5.16,0.54
5.18,0.54
5.2,0.52
5.22,0.54
5.24,0.52
5.26,0.5
5.28,0.52
5.3,0.48
5.32,0.52
5.34,0.48
5.36,0.42
5.38,0.46
5.4,0.52
5.42,0.46
5.44,0.46
5.46,0.4
5.48,0.5
5.5,0.48
5.52,-0.82
5.54,-0.66
5.56,-0.66
5.58,-0.66
5.6,-0.58
5.62,-0.64
5.64,-0.54
5.66,-0.56
5.68,-0.52
5.7,-0.5
5.72,-0.52
5.74,-0.48
5.76,-0.54
5.78,-0.48
5.8,-0.48
5.82,-0.46
5.84,-0.5
5.86,-0.52
5.88,-0.46
5.9,-0.48
5.92,-0.48
5.94,-0.48
5.96,-0.48
5.98,-0.48
6.0,-0.42
6.02,0.84
6.04,0.7
6.06,0.66
6.08,0.62
6.1,0.68
6.12,0.58
6.14,0.5
6.16,0.5
6.18,0.52
6.2,0.52
6.22,0.5
6.24,0.58
6.26,0.54
6.28,0.54
6.3,0.52
6.32,0.54
6.34,0.48
6.36,0.48
6.38,0.52
6.4,0.48
6.42,0.48
6.44,0.5
6.46,0.48
6.48,0.46
6.5,0.46
6.52,-0.8
6.54,-0.7
6.56,-0.68
6.58,-0.6
6.6,-0.6
6.62,-0.56
6.64,-0.62
6.66,-0.58
6.68,-0.58
6.7,-0.52
6.72,-0.52
6.74,-0.56
6.76,-0.5
6.78,-0.52
6.8,-0.5
6.82,-0.44
6.84,-0.54
6.86,-0.56
6.88,-0.46
6.9,-0.5
6.92,-0.46
6.94,-0.52
6.96,-0.5
6.98,-0.46
7.0,-0.44
7.02,0.8
7.04,0.74
7.06,0.62
7.08,0.62
7.1,0.6
7.12,0.6
7.14,0.52
7.16,0.5
7.18,0.5
7.2,0.54
7.22,0.48
7.24,0.52
7.26,0.52
7.28,0.54
7.3,0.56
7.32,0.5
7.34,0.48
7.36,0.44
7.38,0.44
7.4,0.48
7.42,0.48
7.44,0.48
7.46,0.46
7.48,0.46
7.5,0.5
7.52,-0.74
7.54,-0.7
7.56,-0.64
7.58,-0.6
7.6,-0.6
7.62,-0.58
7.64,-0.6
7.66,-0.5
7.68,-0.52
7.7,-0.56
7.72,-0.52
7.74,-0.58
7.76,-0.52
7.78,-0.48
7.8,-0.52
7.82,-0.5
7.84,-0.52
7.86,-0.48
7.88,-0.5
7.9,-0.48
7.92,-0.5
7.94,-0.48
7.96,-0.46
7.98,-0.4
8.0,-0.44
8.02,0.8
8.04,0.62
8.06,0.66
8.08,0.66
8.1,0.66
8.12,0.54
8.14,0.54
8.16,0.54
8.18,0.54
8.2,0.56
8.22,0.5
8.24,0.48
8.26,0.56
8.28,0.52
8.3,0.46
8.32,0.5
8.34,0.5
8.36,0.44
8.38,0.52
8.4,0.5
8.42,0.5
8.44,0.5
8.46,0.52
8.48,0.54
8.5,0.48
8.52,-0.82
8.54,-0.68
8.56,-0.64
8.58,-0.58
8.6,-0.54
8.62,-0.6
8.64,-0.58
8.66,-0.58
8.68,-0.52
8.7,-0.52
8.72,-0.52
8.74,-0.54
8.76,-0.52
8.78,-0.46
8.8,-0.52
8.82,-0.48
8.84,-0.5
8.86,-0.46
8.88,-0.5
8.9,-0.46
8.92,-0.52
8.94,-0.48
8.96,-0.5
8.98,-0.52
9.0,-0.46
9.02,0.76
9.04,0.66
9.06,0.62
9.08,0.6
9.1,0.6
9.12,0.6
9.14,0.5
9.16,0.56
9.18,0.6
9.2,0.6
9.22,0.54
9.24,0.5
9.26,0.52
9.28,0.5
9.3,0.52
9.32,0.5
9.34,0.48
9.36,0.46
9.38,0.52
9.4,0.54
9.42,0.42
9.44,0.48
9.46,0.48
9.48,0.54
9.5,0.48
9.52,-0.8
9.54,-0.72
9.56,-0.64
9.58,-0.62
9.6,-0.56
9.62,-0.56
9.64,-0.58
9.66,-0.56
9.68,-0.52
9.7,-0.54
9.72,-0.48
9.74,-0.52
9.76,-0.52
9.78,-0.48
9.8,-0.48
9.82,-0.52
9.84,-0.52
9.86,-0.48
9.88,-0.52
9.9,-0.5
9.92,-0.58
9.94,-0.5
9.96,-0.5
9.98,-0.44
10.0,1.5
10.02,0.82
10.04,0.64
10.06,0.72
10.08,0.66
10.1,0.64
10.12,0.56
10.14,0.5
10.16,0.56
10.18,0.54
10.2,0.52
10.22,0.56
10.24,0.52
10.26,0.5
10.28,0.58
10.3,0.46
10.32,0.5
10.34,0.46
10.36,0.5
10.38,0.54
10.4,0.58
10.42,0.48
10.44,0.48
10.46,0.5
10.48,0.5
10.5,-1.5
10.52,-0.86
10.54,-0.7
10.56,-0.68
10.58,-0.58
10.6,-0.54
10.62,-0.56
10.64,-0.56
