tiempo,voltaje
2.78,0.7
2.8,0.78
2.82,0.78
2.84,0.76
2.86,0.78
2.88,0.78
2.9,0.78
2.92,0.78
2.94,0.78
2.96,0.78
2.98,0.78
3.0,0.8
3.02,0.78
3.04,0.78
3.06,0.74
3.08,0.8
3.1,0.8
3.12,0.78
3.14,0.8
3.16,0.8
3.18,0.82
3.2,0.76
3.22,0.78
3.24,0.78
3.26,0.8
3.28,-0.7
3.3,-0.74
3.32,-0.74
3.34,-0.74
3.36,-0.74
3.38,-0.74
3.4,-0.74
3.42,-0.72
3.44,-0.74
3.46,-0.74
3.48,-0.74
3.5,-0.74
3.52,-0.76
3.54,-0.76
3.56,-0.74
3.58,-0.74
3.6,-0.74
3.62,-0.76
3.64,-0.76
3.66,-0.76
3.68,-0.74
3.7,-0.74
3.72,-0.74
3.74,-0.76
3.76,-0.74
3.78,0.76
3.8,0.76
3.82,0.78
3.84,0.76
3.86,0.8
3.88,0.78
3.9,0.8
3.92,0.78
3.94,0.78
3.96,0.76
3.98,0.78
4.0,0.78
4.02,0.78
4.04,0.78
4.06,0.8
4.08,0.8
4.1,0.8
4.12,0.78
4.14,0.78
4.16,0.8
4.18,0.78
4.2,0.8
4.22,0.78
4.24,0.82
4.26,0.78
4.28,-0.7
4.3,-0.74
4.32,-0.72
4.34,-0.76
4.36,-0.74
4.38,-0.76
4.4,-0.74
4.42,-0.74
4.44,-0.74
4.46,-0.74
4.48,-0.74
4.5,-0.76
4.52,-0.74
4.54,-0.74
4.56,-0.74
4.58,-0.74
4.6,-0.74
4.62,-0.74
4.64,-0.76
4.66,-0.76
4.68,-0.74
4.7,-0.74
4.72,-0.76
4.74,-0.76
4.76,-0.76
4.78,0.76
4.8,0.76
4.82,0.78
4.84,0.78
4.86,0.78
4.88,0.78
4.9,0.8
4.92,0.8
4.94,0.78
4.96,0.78
4.98,0.78
5.0,0.76
5.02,0.78
5.04,0.78
5.06,0.76
5.08,0.78
5.1,0.8
5.12,0.78
5.14,0.78
5.16,0.78
5.18,0.82
5.2,0.8
5.22,0.78
5.24,0.78
5.26,0.8
5.28,-0.7
5.3,-0.74
5.32,-0.72
5.34,-0.74
5.36,-0.74
5.38,-0.72
5.4,-0.74
5.42,-0.76
5.44,-0.74
5.46,-0.74
5.48,-0.74
5.5,-0.74
5.52,-0.74
5.54,-0.74
5.56,-0.74
5.58,-0.74
5.6,-0.76
5.62,-0.76
5.64,-0.74
5.66,-0.74
5.68,-0.74
5.7,-0.74
5.72,-0.76
5.74,-0.74
5.76,-0.74
5.78,0.76
5.8,0.78
5.82,0.76
5.84,0.8
5.86,0.8
5.88,0.76
5.9,0.78
5.92,0.8
5.94,0.8
5.96,0.76
5.98,0.78
6.0,0.8
6.02,0.8
6.04,0.78
6.06,0.76
6.08,0.78
6.1,0.8
6.12,0.76
6.14,0.8
6.16,0.8
6.18,0.78
6.2,0.78
6.22,0.8
6.24,0.8
6.26,0.82
6.28,-0.72
6.3,-0.74
6.32,-0.74
6.34,-0.76
6.36,-0.76
6.38,-0.74
6.4,-0.74
6.42,-0.74
6.44,-0.74
6.46,-0.74
6.48,-0.74
6.5,-0.74
6.52,-0.76
6.54,-0.74
6.56,-0.74
6.58,-0.78
6.6,-0.76
6.62,-0.74
6.64,-0.74
6.66,-0.76
6.68,-0.74
6.7,-0.74
6.72,-0.74
6.74,-0.74
6.76,-0.74
6.78,0.74
6.8,0.78
6.82,0.76
6.84,0.78
6.86,0.78
6.88,0.78
6.9,0.8
