tiempo,voltaje
2.94,0.34
2.96,0.44
2.98,0.5
3.0,0.52
3.02,0.56
3.04,0.58
3.06,0.6
3.08,0.62
3.1,0.68
3.12,0.66
3.14,0.68
3.16,0.7
3.18,0.72
3.2,0.72
3.22,0.72
3.24,0.74
3.26,0.74
3.28,0.76
3.3,0.76
3.32,0.78
3.34,0.76
3.36,0.8
3.38,0.8
3.4,0.82
3.42,0.8
3.44,-0.62
3.46,-0.72
3.48,-0.78
3.5,-0.76
3.52,-0.8
3.54,-0.82
3.56,-0.82
3.58,-0.82
3.6,-0.82
3.62,-0.84
3.64,-0.84
3.66,-0.86
3.68,-0.88
3.7,-0.84
3.72,-0.88
3.74,-0.86
3.76,-0.9
3.78,-0.86
3.8,-0.88
3.82,-0.88
3.84,-0.9
3.86,-0.88
3.88,-0.88
3.9,-0.88
3.92,-0.88
3.94,0.38
3.96,0.42
3.98,0.52
4.0,0.54
4.02,0.58
4.04,0.62
4.06,0.6
4.08,0.64
4.1,0.68
4.12,0.66
4.14,0.68
4.16,0.68
4.18,0.72
4.2,0.7
4.22,0.74
4.24,0.74
4.26,0.74
4.28,0.76
4.3,0.76
4.32,0.76
4.34,0.78
4.36,0.8
4.38,0.8
4.4,0.8
4.42,0.8
4.44,-0.68
4.46,-0.74
4.48,-0.74
4.5,-0.78
4.52,-0.8
4.54,-0.82
4.56,-0.82
4.58,-0.82
4.6,-0.82
4.62,-0.84
4.64,-0.84
4.66,-0.84
4.68,-0.84
4.7,-0.84
4.72,-0.86
4.74,-0.86
4.76,-0.88
4.78,-0.86
4.8,-0.88
4.82,-0.88
4.84,-0.86
4.86,-0.9
4.88,-0.9
4.9,-0.9
4.92,-0.9
4.94,0.4
4.96,0.46
4.98,0.5
5.0,0.54
5.02,0.58
5.04,0.62
5.06,0.62
5.08,0.64
5.1,0.66
5.12,0.68
5.14,0.68
5.16,0.68
5.18,0.7
5.2,0.72
5.22,0.74
5.24,0.74
5.26,0.76
5.28,0.76
5.3,0.76
5.32,0.76
5.34,0.78
5.36,0.78
5.38,0.8
5.4,0.8
5.42,-0.5
